Speed [kmh],Congestion level [%],precipitation,weather_code,hour_sin,hour_cos,Optimal_Lighting_Level
-0.4130177639745627,0.3169899680775552,-0.2032659310802924,0,-1.0,-1.8369701987210294e-16,100
-0.0002901002762405,-0.2017452931544044,-0.2032659310802924,1,-0.9659258262890684,0.2588190451025203,50
0.2169349858807709,-0.4585449274276518,-0.2032659310802924,1,-0.8660254037844386,0.5000000000000001,50
0.4124375634220809,-0.5920807372497405,-0.2032659310802924,1,-0.7071067811865477,0.7071067811865474,50
0.542772615116288,-0.7461605178136888,-0.2032659310802924,1,-0.5000000000000004,0.8660254037844384,50
0.7165526840418966,-0.9875521740305412,-0.2032659310802924,3,-0.2588190451025215,0.965925826289068,50
0.6513851581947938,-1.0594560716270505,-0.2032659310802924,3,0.0,1.0,25
0.6079401409633909,-1.12108798385263,-0.2032659310802924,3,0.2588190451025207,0.9659258262890684,25
0.6079401409633909,-0.9772801886596112,-0.2032659310802924,3,0.4999999999999999,0.8660254037844387,50
1.2378928908187237,-0.9772801886596112,0.6488421178402772,71,0.7071067811865475,0.7071067811865476,50
1.8678456406740584,-1.0286401155142608,1.5009501667608467,73,0.8660254037844386,0.5000000000000001,25
1.6288980459013451,-0.7872484592974084,2.353058215681416,73,0.9659258262890684,0.2588190451025207,50
0.6513851581947938,-0.0784814687032458,1.5009501667608467,73,1.0,6.123233995736766e-17,50
-0.8040229190571835,1.1284768123810167,0.2227880933799923,51,0.9659258262890684,-0.2588190451025206,100
-1.1515830569084011,1.380140453968799,0.2227880933799923,51,0.8660254037844387,-0.4999999999999998,0
-0.6302428501315742,0.7021894194874262,-0.2032659310802924,3,0.7071067811865476,-0.7071067811865475,0
-0.304405220896057,0.3478059241903449,-0.2032659310802924,3,0.4999999999999999,-0.8660254037844387,0
-0.4347402725902634,0.4453897852141789,0.2227880933799923,51,0.258819045102521,-0.9659258262890682,0
-0.4564627812059648,0.4813417340124332,1.5009501667608467,73,1.2246467991473532e-16,-1.0,0
-0.5867978329001721,0.630285521890917,2.7791122401417003,73,-0.2588190451025208,-0.9659258262890684,0
-1.108138039676999,1.190108724606596,1.074896142300562,71,-0.4999999999999997,-0.8660254037844388,0
-1.803258315379436,2.1402673714176106,-0.2032659310802924,3,-0.7071067811865471,-0.7071067811865479,0
-2.6069911341603778,3.6142972721460502,3.6312202890622713,73,-0.8660254037844384,-0.5000000000000004,0
-2.650436151391781,3.7067451404844194,7.891760533665118,75,-0.9659258262890684,-0.2588190451025206,100
-2.08565092738355,2.4586989179164376,11.72624675380768,75,-1.0,-1.8369701987210294e-16,100
-1.3470856344497122,1.2157886880339208,12.57835480272825,75,-0.9659258262890684,0.2588190451025203,100
-0.6085203415158728,0.3683498949322046,8.317814558125402,75,-0.8660254037844386,0.5000000000000001,100
-0.1740701692018498,-0.1041614321305705,5.33543638690341,75,-0.7071067811865477,0.7071067811865474,50
0.1300449514179666,-0.4380009566857921,1.9270041912211315,73,-0.5000000000000004,0.8660254037844384,50
0.368992546190678,-0.6999365836445043,1.5009501667608467,73,-0.2588190451025215,0.965925826289068,50
